tcell_id	h_age
16511642	54–77
16511643	54–77
16511644	54–77
16511645	54–77
16511646	54–77
16511647	54–77
16511648	54–77
16511649	54–77
16497224	7 months to 44 years
12481375	1 day to 40 years
12481387	1 day to 40 years
17861056	50–81
17861060	50–81
17861061	50–81
17861063	50–81
17862185	54–77
17861139	50–81
17861140	50–81
17861141	50–81
17861142	50–81
17862182	54–77
17862184	54–77
17862183	54–77
18144358	60-74
18144357	60-74
17680161	54–77
17680164	54–77
18144359	60-74
18144360	60-74
18144361	60-74
18144355	60-74
1656339	28-44
2106101	32-74
1884846	52-68
21498982	70
1904178	33-63
1368430	17-57
1656239	29-55
12529668	51
4115769	24-75
22386049	68
22386050	68
22386051	68
22386052	68
21498981	70
22385906	8.4
21498980	70
22330159	32
22330160	32
22403221	38
22403222	38
22403223	38
22403224	38
22403225	38
22403226	38
22403310	44
22403312	44
22403313	44
22403314	44
22403354	44
22403356	44
22403358	44
22402983	46
22402984	46
22402985	46
22402986	46
22402987	46
22402988	46
22402989	46
22402992	46
22402993	46
22402994	46
22402995	46
22402996	46
22402997	46
22403061	46
22403062	46
22403063	46
22403064	46
22403065	46
22403066	46
22403114	46
22403115	46
22403116	46
22403117	46
22403118	46
22403119	46
22403227	38
22403228	38
22403229	38
22403230	38
22403231	38
22403232	38
22403315	44
22403316	44
22403318	44
22403359	44
22403360	44
22403361	44
22403362	44
22403067	46
22403068	46
22403069	46
22403070	46
22403071	46
22403072	46
22403120	46
22403121	46
22403122	46
22403123	46
22403124	46
22403125	46
22403233	38
22403234	38
22403235	38
22403236	38
22403237	38
22403238	38
22403320	44
22403322	44
22403323	44
22403324	44
22403364	44
22403366	44
22402998	46
22402999	46
22403000	46
22403001	46
22403002	46
22403003	46
22403075	46
22403076	46
22403077	46
22403078	46
22403073	46
22403074	46
22403126	46
22403127	46
22403128	46
22403129	46
22403130	46
22403239	38
22403240	38
22403241	38
22403242	38
22403243	38
22403244	38
22403368	44
22403369	44
22403370	44
22403372	44
22403004	46
22403131	46
22403132	46
22403133	46
22403134	46
22403135	46
22403245	38
22403246	38
22403247	38
22403248	38
22403249	38
22403374	44
22403376	44
22403377	44
22403136	46
22403137	46
22403138	46
22403139	46
22403140	46
22403250	38
22403251	38
22403252	38
22403253	38
22403254	38
22403378	44
22403379	44
22403380	44
22403382	44
22403141	46
22403142	46
22403143	46
22403144	46
22403145	46
22403146	46
22403164	46
22403165	46
22403166	46
22403167	46
22403255	38
22403256	38
22403257	38
22403258	38
22403259	38
22403260	38
22403384	44
22403386	44
22403005	46
22403006	46
22403007	46
22403008	46
22403147	46
22403148	46
22403149	46
22403150	46
22403151	46
22403152	46
22403168	46
22403169	46
22403170	46
22403171	46
22403172	46
22403173	46
22403261	38
22403262	38
22403263	38
22403264	38
22403265	38
22403266	38
22403388	44
22403389	57
22403390	57
22403391	57
22403392	57
22403009	46
22403010	46
22403012	46
22403013	46
22403153	46
22403154	46
22403155	46
22403156	46
22403157	46
22403158	46
22403174	46
22403175	46
22403176	46
22403177	46
22403178	46
22403267	38
22403268	38
22403269	38
22403270	38
22403271	38
22403272	38
22403393	57
22403394	57
22403395	57
22403396	57
22403397	57
22403015	46
22403016	46
22403017	46
22403018	46
22403019	46
22403159	46
22403160	46
22403161	46
22403162	46
22403163	46
22403179	46
22403180	46
22403181	46
22403182	46
22403183	46
22403184	46
22403185	46
22403273	38
22403274	38
22403275	38
22403276	38
22403277	38
22403278	38
22403398	57
22403399	57
22403400	57
22403401	57
22403402	57
22403022	46
22403023	46
22403024	46
22403025	46
22403020	46
22403021	46
22403186	46
22403187	46
22403188	46
22403189	46
22403190	46
22403279	38
22403280	38
22403281	38
22403282	38
22403283	38
22403284	38
22403403	57
22403404	57
22403405	57
22403406	57
22403407	57
22403028	46
22403029	46
22403030	46
22403026	46
22403027	46
22403079	46
22403080	46
22403081	46
22403082	46
22403083	46
22403191	46
22403192	46
22403193	46
22403194	46
22403195	46
22403196	46
22403197	46
22403285	38
22403286	38
22403287	38
22403288	38
22403289	38
22403325	44
22403408	57
22403409	57
22403410	57
22403411	57
22403412	57
22403033	46
22403034	46
22403035	46
22403036	46
22403031	46
22403032	46
22403037	46
22403086	46
22403087	46
22403088	46
22403089	46
22403084	46
22403085	46
22403198	46
22403199	46
22403200	46
22403201	46
22403202	46
22403290	38
22403291	38
22403292	38
22403293	38
22403294	38
22403327	44
22403328	44
22403329	44
22403330	44
22403413	57
22403414	57
22403415	57
22403416	57
22403417	57
22403038	46
22403039	46
22403040	46
22403041	46
22403042	46
22403092	46
22403093	46
22403094	46
22403095	46
22403090	46
22403091	46
22403203	46
22403204	46
22403205	46
22403206	46
22403207	46
22403208	46
22403209	46
22403295	38
22403296	38
22403297	38
22403298	38
22403299	38
22403331	44
22403333	44
22403335	44
22403418	57
22403419	57
22403420	57
22403421	57
22403422	57
22403045	46
22403046	46
22403043	46
22403044	46
22403047	46
22403048	46
22403049	46
22403098	46
22403099	46
22403100	46
22403101	46
22403096	46
22403097	46
22403210	46
22403211	46
22403212	46
22403213	46
22403214	46
22403300	38
22403301	38
22403302	38
22403303	38
22403304	38
22403337	44
22403339	44
22403345	44
22403347	44
22403423	57
22403424	57
22403050	46
22403051	46
22403052	46
22403053	46
22403054	46
22403102	46
22403103	46
22403104	46
22403105	46
22403106	46
22403107	46
22403215	38
22403216	38
22403217	38
22403218	38
22403219	38
22403220	38
22403305	38
22403306	44
22403307	44
22403309	44
22403341	44
22403342	44
22403343	44
22403344	44
22403349	44
22403351	44
22403352	44
22332194	67
22402990	46
22402991	46
22403055	46
22403056	46
22403057	46
22403058	46
22403059	46
22403060	46
22403110	46
22403111	46
22403112	46
22403113	46
22403108	46
22403109	46
22386053	83-86
22386054	73
22442805	47
22442804	44
22442806	47
22442808	39
22442809	53
22442810	53
22442812	39
22442813	45
22442814	45
22442815	47
22442816	47
22442817	36
22442818	36
22442819	36
22442820	36
22442821	70
22442822	70
22442823	70
22442824	70
22442825	70
22442826	70
22442827	70
22442829	38
22442831	58
22442832	47
22442833	47
22442834	48
22442835	48
22442836	53
22442837	53
22442838	45
22442839	45
22442840	40
22442841	40
22442842	47
22442843	47
22442845	58
22442846	38
22442847	38
22442848	38
22442849	70
22442850	70
22442851	70
22442852	36
22442853	36
22442854	36
22442855	38
22442856	38
22442857	38
22442860	44
22442861	65
22442862	65
22442863	48
22442864	48
22442866	68
22442867	38
22442868	38
22442869	38
22442870	48
22442871	48
22442872	45
22442873	45
22442875	39
22442876	47
22442877	47
22442878	47
22442879	47
22442880	36
22442881	36
22442882	40
22442883	40
22442885	58
22442886	53
22442887	53
22442888	38
22442889	38
22505488	61
22505489	61
22505490	61
22505491	61
22505492	61
22505493	61
22505494	61
22511191	61
22511193	63
22505495	63
22505496	63
22505497	63
22505498	63
22505500	63
22505501	63
22505502	63
22505503	63
22505504	63
22505505	63
22505506	63
22505507	63
22505508	63
22505512	26
22505510	26
22505513	26
22511181	61
22524595	56
22524596	56
22524597	56
22524598	56
22524599	56
22524600	56
22524601	56
22524602	56
22524603	56
22524604	56
22524605	56
22524606	56
22524607	56
22524608	56
22524609	56
22524610	56
22524611	56
22524612	56
22524613	56
22524614	56
22524615	56
22524616	56
22524617	56
22524618	56
22524619	56
22524620	56
22524621	56
22524622	56
22524623	56
22524624	56
22524625	56
22524626	56
22524627	56
22524628	56
22524629	56
22524630	56
22524631	56
22524632	56
22524633	56
22524634	56
22524635	56
22524636	56
22524637	56
22524638	56
22524639	56
22524640	56
22524641	56
22524642	56
22524643	56
22524644	56
22524645	56
22524646	56
22524647	56
22524648	56
22524649	56
22524650	56
22524651	56
22524652	56
22524653	56
22524654	56
22524655	56
22524656	56
22524657	56
22524658	56
22524659	56
22524660	56
22524661	56
22524662	56
22524663	56
22524664	56
22524665	56
22524666	56
22524667	56
22524668	56
22524669	71
22441766	64
22441767	64
22441768	63
22441770	63
22441771	63
22441772	63
22441774	69
22441775	69
22441776	69
22441778	69
22441779	69
22441780	64
22441781	64
22441782	64
22441783	64
22441784	64
22441785	79
22441786	79
22441787	79
22441788	79
22441789	79
22441790	79
22441791	79
22441793	79
22441794	79
22441795	79
22441796	69
22441798	69
22441799	69
22441800	69
22441801	69
22441802	83
22441803	83
22441804	83
22441805	83
22441806	83
22441807	83
22441808	83
22441809	83
22441810	64
22441811	64
22441812	64
22441813	69
22441815	69
22441816	69
22441817	69
22441818	69
22441819	69
22441820	64
22441821	64
22441822	64
22441823	64
22441824	64
22441825	64
22441826	64
22441827	64
22441828	73
22441829	73
22441830	73
22441831	73
22441832	73
22441833	73
22441834	73
22441836	73
22441837	73
22441838	73
22441839	64
22441840	64
22441841	64
22441842	64
22441843	69
22441845	69
22441846	69
22441847	69
22441848	69
22441849	69
22441850	69
22441851	64
22441852	64
22441853	64
22441724	79
22441725	79
22441854	64
22441855	64
22441856	79
22441857	79
22441858	79
22441859	79
22441860	79
22441861	79
22441726	79
22441727	79
22441728	79
22441729	79
22441730	79
22441731	79
22441732	79
22441733	69
22441862	79
22441864	79
22441865	79
22441866	79
22441734	69
22441735	79
22441736	79
22441737	79
22441738	79
22441739	79
22441740	79
22441741	79
22441743	79
22441744	79
22441745	79
22441746	64
22441747	64
22441748	64
22441749	64
22441750	64
22441752	69
22441753	69
22441754	69
22441755	69
22441756	69
22441757	69
22441758	69
22441759	69
22441760	64
22441761	64
22441762	64
22441763	64
22441764	64
22441765	64
22511190	61
22517987	36
22517979	38
22440951	46
22440952	46
22440953	46
22440954	46
22440955	46
22440956	44
22440957	44
22440958	44
22440959	40
22511184	63
22511189	63
22907725	25
22907731	25
22907728	25
22907735	25
17791	21-35
22698885	62
22698887	62
22698888	62
22698889	62
22681577	81
22681600	81
22901114	64-83
22901117	64-83
22901118	64-83
22901119	64-83
22909600	25
22909601	25
22909602	25
22909603	25
22909604	25
22909605	25
22909606	25
22909607	26
22909608	26
22909610	26
22909612	26
